rep_id,month_date,year,month,quarter,monthly_quota,monthly_revenue,quota_attainment_pct,calls_made,meetings_held,demos_completed,deals_closed,avg_deal_size,pipeline_value,pipeline_coverage_ratio,win_rate,avg_cycle_days,months_tenure
REP034,2024-01-01,2024,1,1,62500.0,12463.6,19.94,26,2,2,0,12463.6,131287.91,2.1,0.106,75,3
REP034,2024-02-01,2024,2,1,62500.0,18637.29,29.82,26,12,2,1,18637.29,110087.33,1.76,0.195,94,4
REP034,2024-03-01,2024,3,1,62500.0,22150.11,35.44,17,2,3,2,11075.05,134372.01,2.15,0.175,92,5
REP034,2024-04-01,2024,4,2,62500.0,31240.36,49.98,37,9,4,0,31240.36,154402.41,2.47,0.111,67,6
REP034,2024-05-01,2024,5,2,62500.0,19212.62,30.74,30,6,2,0,19212.62,97862.39,1.57,0.171,79,7
REP034,2024-06-01,2024,6,2,62500.0,23592.54,37.75,8,6,3,1,23592.54,153934.87,2.46,0.161,73,8
REP034,2024-07-01,2024,7,3,62500.0,38938.91,62.3,9,9,1,1,38938.91,115554.4,1.85,0.192,88,9
REP034,2024-08-01,2024,8,3,62500.0,13924.52,22.28,17,11,3,1,13924.52,139826.2,2.24,0.163,70,10
REP034,2024-09-01,2024,9,3,62500.0,25507.09,40.81,20,7,3,1,25507.09,139716.47,2.24,0.108,94,11
REP034,2024-10-01,2024,10,4,62500.0,21978.12,35.16,17,5,2,1,21978.12,97583.99,1.56,0.171,96,12
REP034,2024-11-01,2024,11,4,62500.0,33702.35,53.92,20,8,3,0,33702.35,154953.96,2.48,0.17,73,13
REP034,2024-12-01,2024,12,4,62500.0,37308.08,59.69,26,4,4,0,37308.08,109919.07,1.76,0.103,83,14
REP034,2025-01-01,2025,1,1,62500.0,16685.75,26.7,25,5,4,2,8342.87,118960.27,1.9,0.168,89,15
REP034,2025-02-01,2025,2,1,62500.0,13104.64,20.97,16,3,4,1,13104.64,122022.06,1.95,0.117,101,16
REP034,2025-03-01,2025,3,1,62500.0,24157.46,38.65,18,5,3,2,12078.73,135131.99,2.16,0.191,85,17
REP034,2025-04-01,2025,4,2,62500.0,23441.16,37.51,28,10,2,0,23441.16,116015.62,1.86,0.118,76,18
REP034,2025-05-01,2025,5,2,62500.0,29878.0,47.8,17,14,3,1,29878.0,95570.24,1.53,0.177,83,19
REP034,2025-06-01,2025,6,2,62500.0,26267.26,42.03,27,0,5,2,13133.63,149975.04,2.4,0.178,79,20
REP034,2025-07-01,2025,7,3,62500.0,18253.17,29.21,21,4,3,1,18253.17,126901.51,2.03,0.166,69,21
REP034,2025-08-01,2025,8,3,62500.0,18398.03,29.44,34,7,1,2,9199.01,141698.17,2.27,0.197,91,22
REP034,2025-09-01,2025,9,3,62500.0,20628.34,33.01,18,5,2,3,6876.11,144861.78,2.32,0.155,84,23
REP034,2025-10-01,2025,10,4,62500.0,33290.67,53.27,13,5,1,0,33290.67,131373.83,2.1,0.17,92,24
REP034,2025-11-01,2025,11,4,62500.0,17714.89,28.34,6,6,2,2,8857.44,149514.87,2.39,0.143,82,25
REP034,2025-12-01,2025,12,4,62500.0,27262.31,43.62,9,12,1,0,27262.31,97848.69,1.57,0.173,85,26
REP035,2024-01-01,2024,1,1,75000.0,63108.0,84.14,39,10,6,2,31554.0,195431.71,2.61,0.207,58,8
REP035,2024-02-01,2024,2,1,75000.0,66821.04,89.09,35,14,3,2,33410.52,218060.38,2.91,0.252,72,9
REP035,2024-03-01,2024,3,1,75000.0,68124.45,90.83,32,13,5,2,34062.22,212217.95,2.83,0.24,70,10
REP035,2024-04-01,2024,4,2,75000.0,67646.07,90.19,20,13,5,0,67646.07,193790.86,2.58,0.248,53,11
REP035,2024-05-01,2024,5,2,75000.0,77242.11,102.99,39,7,3,1,77242.11,174364.46,2.32,0.2,55,12
REP035,2024-06-01,2024,6,2,75000.0,79711.15,106.28,18,10,5,1,79711.15,197942.8,2.64,0.25,52,13
REP035,2024-07-01,2024,7,3,75000.0,75573.77,100.77,26,11,3,3,25191.26,207645.14,2.77,0.259,73,14
REP035,2024-08-01,2024,8,3,75000.0,67277.86,89.7,32,15,5,2,33638.93,173326.0,2.31,0.242,59,15
REP035,2024-09-01,2024,9,3,75000.0,69989.23,93.32,39,14,3,2,34994.62,229818.87,3.06,0.279,69,16
REP035,2024-10-01,2024,10,4,75000.0,93090.89,124.12,33,11,5,1,93090.89,211373.9,2.82,0.259,63,17
REP035,2024-11-01,2024,11,4,75000.0,80419.74,107.23,24,11,6,4,20104.94,177337.56,2.36,0.297,82,18
REP035,2024-12-01,2024,12,4,75000.0,88202.6,117.6,43,7,5,2,44101.3,233001.44,3.11,0.205,41,19
REP035,2025-01-01,2025,1,1,75000.0,63804.25,85.07,26,13,3,2,31902.13,204459.18,2.73,0.255,44,20
REP035,2025-02-01,2025,2,1,75000.0,60562.97,80.75,35,12,6,0,60562.97,181871.74,2.42,0.211,50,21
REP035,2025-03-01,2025,3,1,75000.0,65158.2,86.88,22,9,6,3,21719.4,199892.09,2.67,0.254,65,22
REP035,2025-04-01,2025,4,2,75000.0,81710.85,108.95,34,12,6,2,40855.43,233065.22,3.11,0.251,55,23
REP035,2025-05-01,2025,5,2,75000.0,64775.89,86.37,35,12,6,2,32387.95,232511.45,3.1,0.293,67,24
REP035,2025-06-01,2025,6,2,75000.0,68139.42,90.85,36,12,4,3,22713.14,201571.85,2.69,0.232,55,25
REP035,2025-07-01,2025,7,3,75000.0,85348.43,113.8,19,7,5,1,85348.43,194162.96,2.59,0.259,75,26
REP035,2025-08-01,2025,8,3,75000.0,81609.44,108.81,35,5,5,2,40804.72,210563.18,2.81,0.24,68,27
REP035,2025-09-01,2025,9,3,75000.0,83771.86,111.7,14,8,5,4,20942.96,180543.51,2.41,0.251,45,28
REP035,2025-10-01,2025,10,4,75000.0,81588.41,108.78,41,12,5,1,81588.41,226135.26,3.02,0.231,53,29
REP035,2025-11-01,2025,11,4,75000.0,83393.97,111.19,26,9,6,1,83393.97,197723.11,2.64,0.233,58,30
REP035,2025-12-01,2025,12,4,75000.0,80564.33,107.42,15,17,4,2,40282.16,236584.13,3.15,0.2,52,31
REP036,2024-10-01,2024,10,4,62500.0,30018.72,48.03,61,19,4,5,6003.74,239681.21,3.83,0.376,34,0
REP036,2024-11-01,2024,11,4,62500.0,34712.16,55.54,44,20,9,6,5785.36,241177.6,3.86,0.363,42,1
REP036,2024-12-01,2024,12,4,62500.0,50337.77,80.54,39,23,8,3,16779.26,211073.67,3.38,0.39,47,2
REP036,2025-01-01,2025,1,1,62500.0,39991.8,63.99,49,22,9,3,13330.6,238261.22,3.81,0.387,45,3
REP036,2025-02-01,2025,2,1,62500.0,44935.85,71.9,61,21,6,3,14978.62,232623.95,3.72,0.386,46,4
REP036,2025-03-01,2025,3,1,62500.0,51465.99,82.35,62,19,7,4,12866.5,211420.57,3.38,0.376,38,5
REP036,2025-04-01,2025,4,2,62500.0,73525.76,117.64,52,27,8,3,24508.59,196688.43,3.15,0.371,48,6
REP036,2025-05-01,2025,5,2,62500.0,70204.8,112.33,43,22,7,2,35102.4,205800.8,3.29,0.338,62,7
REP036,2025-06-01,2025,6,2,62500.0,76702.22,122.72,58,17,7,3,25567.41,192226.9,3.08,0.358,54,8
REP036,2025-07-01,2025,7,3,62500.0,76986.57,123.18,48,18,6,3,25662.19,229517.67,3.67,0.351,41,9
REP036,2025-08-01,2025,8,3,62500.0,84018.42,134.43,34,16,9,3,28006.14,190017.58,3.04,0.38,54,10
REP036,2025-09-01,2025,9,3,62500.0,85348.64,136.56,42,23,6,2,42674.32,231609.94,3.71,0.382,22,11
REP036,2025-10-01,2025,10,4,62500.0,86931.43,139.09,36,24,9,3,28977.14,211698.95,3.39,0.335,33,12
REP036,2025-11-01,2025,11,4,62500.0,82790.59,132.46,51,21,6,4,20697.65,206858.33,3.31,0.386,36,13
REP036,2025-12-01,2025,12,4,62500.0,95633.53,153.01,39,19,8,5,19126.71,187681.98,3.0,0.301,38,14
REP037,2024-01-01,2024,1,1,62500.0,39357.13,62.97,26,10,2,2,19678.57,125360.8,2.01,0.102,69,8
REP037,2024-02-01,2024,2,1,62500.0,44084.79,70.54,21,5,3,2,22042.4,102218.41,1.64,0.145,79,9
REP037,2024-03-01,2024,3,1,62500.0,36673.49,58.68,27,6,1,1,36673.49,128494.5,2.06,0.14,94,10
REP037,2024-04-01,2024,4,2,62500.0,43002.2,68.8,35,4,1,0,43002.2,118006.17,1.89,0.124,85,11
REP037,2024-05-01,2024,5,2,62500.0,34626.43,55.4,26,8,2,1,34626.43,94312.42,1.51,0.126,95,12
REP037,2024-06-01,2024,6,2,62500.0,42002.92,67.2,5,5,3,1,42002.92,126509.67,2.02,0.128,101,13
REP037,2024-07-01,2024,7,3,62500.0,44998.68,72.0,19,6,2,2,22499.34,134639.37,2.15,0.128,80,14
REP037,2024-08-01,2024,8,3,62500.0,55146.13,88.23,18,1,3,3,18382.04,154340.09,2.47,0.172,82,15
REP037,2024-09-01,2024,9,3,62500.0,49646.65,79.43,18,8,2,0,49646.65,94424.9,1.51,0.17,72,16
REP037,2024-10-01,2024,10,4,62500.0,43798.57,70.08,19,11,3,2,21899.28,98902.08,1.58,0.177,84,17
REP037,2024-11-01,2024,11,4,62500.0,45127.86,72.2,13,7,3,2,22563.93,141497.7,2.26,0.101,110,18
REP037,2024-12-01,2024,12,4,62500.0,61899.57,99.04,26,9,2,3,20633.19,129476.73,2.07,0.105,99,19
REP037,2025-01-01,2025,1,1,62500.0,43422.26,69.48,31,4,3,2,21711.13,108703.68,1.74,0.128,71,20
REP037,2025-02-01,2025,2,1,62500.0,42294.97,67.67,22,14,4,0,42294.97,111732.4,1.79,0.174,56,21
REP037,2025-03-01,2025,3,1,62500.0,38956.94,62.33,19,4,3,0,38956.94,150310.12,2.4,0.182,94,22
REP037,2025-04-01,2025,4,2,62500.0,40867.49,65.39,15,10,2,3,13622.5,118610.83,1.9,0.132,83,23
REP037,2025-05-01,2025,5,2,62500.0,43337.49,69.34,4,3,2,1,43337.49,150907.88,2.41,0.111,78,24
REP037,2025-06-01,2025,6,2,62500.0,48576.72,77.72,25,8,2,2,24288.36,107784.97,1.72,0.147,94,25
REP037,2025-07-01,2025,7,3,62500.0,48613.81,77.78,12,6,3,0,48613.81,141269.48,2.26,0.142,80,26
REP037,2025-08-01,2025,8,3,62500.0,54669.95,87.47,17,7,3,1,54669.95,154587.14,2.47,0.144,89,27
REP037,2025-09-01,2025,9,3,62500.0,41117.65,65.79,20,7,4,0,41117.65,128849.02,2.06,0.107,93,28
REP037,2025-10-01,2025,10,4,62500.0,58454.48,93.53,24,5,2,1,58454.48,137242.6,2.2,0.116,101,29
REP037,2025-11-01,2025,11,4,62500.0,59822.81,95.72,26,6,2,0,59822.81,113903.11,1.82,0.144,86,30
REP037,2025-12-01,2025,12,4,62500.0,59997.22,96.0,21,8,1,0,59997.22,155133.45,2.48,0.198,94,31
REP038,2024-01-01,2024,1,1,75000.0,24888.08,33.18,25,15,4,0,24888.08,239673.31,3.2,0.213,40,1
REP038,2024-02-01,2024,2,1,75000.0,29199.22,38.93,31,10,6,2,14599.61,246944.83,3.29,0.266,60,2
REP038,2024-03-01,2024,3,1,75000.0,42420.01,56.56,38,12,5,2,21210.0,213555.48,2.85,0.206,59,3
REP038,2024-04-01,2024,4,2,75000.0,56093.52,74.79,37,12,3,3,18697.84,244966.93,3.27,0.28,45,4
REP038,2024-05-01,2024,5,2,75000.0,60140.8,80.19,37,10,5,3,20046.93,208501.39,2.78,0.24,50,5
REP038,2024-06-01,2024,6,2,75000.0,66589.83,88.79,42,11,4,2,33294.92,196554.98,2.62,0.287,65,6
REP038,2024-07-01,2024,7,3,75000.0,74865.09,99.82,18,13,4,3,24955.03,190225.24,2.54,0.21,72,7
REP038,2024-08-01,2024,8,3,75000.0,78280.64,104.37,19,12,6,2,39140.32,198735.25,2.65,0.242,75,8
REP038,2024-09-01,2024,9,3,75000.0,82241.23,109.65,38,18,5,1,82241.23,226253.89,3.02,0.271,65,9
REP038,2024-10-01,2024,10,4,75000.0,81769.48,109.03,36,8,3,2,40884.74,227375.97,3.03,0.215,60,10
REP038,2024-11-01,2024,11,4,75000.0,78878.26,105.17,39,12,6,1,78878.26,194875.33,2.6,0.226,42,11
REP038,2024-12-01,2024,12,4,75000.0,80181.19,106.91,19,9,6,3,26727.06,210138.02,2.8,0.278,62,12
REP038,2025-01-01,2025,1,1,75000.0,64051.78,85.4,39,13,4,2,32025.89,226635.03,3.02,0.208,59,13
REP038,2025-02-01,2025,2,1,75000.0,57106.76,76.14,41,18,5,3,19035.59,182143.47,2.43,0.202,48,14
REP038,2025-03-01,2025,3,1,75000.0,64164.12,85.55,38,11,3,5,12832.82,210987.75,2.81,0.25,61,15
REP038,2025-04-01,2025,4,2,75000.0,69988.77,93.32,14,9,3,2,34994.38,224093.26,2.99,0.286,50,16
REP038,2025-05-01,2025,5,2,75000.0,65928.39,87.9,25,8,7,3,21976.13,183636.24,2.45,0.255,49,17
REP038,2025-06-01,2025,6,2,75000.0,73634.03,98.18,32,13,4,1,73634.03,204874.52,2.73,0.282,60,18
REP038,2025-07-01,2025,7,3,75000.0,83884.71,111.85,39,12,5,4,20971.18,244172.96,3.26,0.277,56,19
REP038,2025-08-01,2025,8,3,75000.0,83521.69,111.36,24,13,4,2,41760.84,239445.85,3.19,0.246,59,20
REP038,2025-09-01,2025,9,3,75000.0,68787.95,91.72,46,11,5,2,34393.97,240108.51,3.2,0.256,61,21
REP038,2025-10-01,2025,10,4,75000.0,96040.71,128.05,32,13,3,3,32013.57,197712.02,2.64,0.231,60,22
REP038,2025-11-01,2025,11,4,75000.0,92223.76,122.97,27,11,5,2,46111.88,226233.97,3.02,0.225,62,23
REP038,2025-12-01,2025,12,4,75000.0,96248.54,128.33,33,14,4,1,96248.54,188454.52,2.51,0.26,71,24
REP039,2024-02-01,2024,2,1,75000.0,20811.22,27.75,30,12,2,1,20811.22,223609.51,2.98,0.225,66,0
REP039,2024-03-01,2024,3,1,75000.0,27991.52,37.32,19,12,4,0,27991.52,244620.15,3.26,0.277,38,1
REP039,2024-04-01,2024,4,2,75000.0,38505.37,51.34,28,14,5,3,12835.12,221834.16,2.96,0.296,50,2
REP039,2024-05-01,2024,5,2,75000.0,51161.0,68.21,35,14,5,2,25580.5,204562.93,2.73,0.227,71,3
REP039,2024-06-01,2024,6,2,75000.0,49237.29,65.65,26,10,1,2,24618.64,194431.13,2.59,0.287,63,4
REP039,2024-07-01,2024,7,3,75000.0,69812.18,93.08,42,10,4,3,23270.73,190382.04,2.54,0.294,51,5
REP039,2024-08-01,2024,8,3,75000.0,78212.19,104.28,31,15,5,0,78212.19,223173.3,2.98,0.254,62,6
REP039,2024-09-01,2024,9,3,75000.0,71525.57,95.37,40,12,5,2,35762.78,198718.89,2.65,0.229,43,7
REP039,2024-10-01,2024,10,4,75000.0,95225.38,126.97,21,14,4,3,31741.79,194852.95,2.6,0.241,68,8
REP039,2024-11-01,2024,11,4,75000.0,81535.01,108.71,29,14,6,3,27178.34,200332.96,2.67,0.272,71,9
REP039,2024-12-01,2024,12,4,75000.0,87507.67,116.68,38,8,4,2,43753.84,205826.41,2.74,0.294,71,10
REP039,2025-01-01,2025,1,1,75000.0,54949.93,73.27,30,12,3,1,54949.93,227613.79,3.03,0.23,65,11
REP039,2025-02-01,2025,2,1,75000.0,59168.66,78.89,25,13,5,2,29584.33,217688.35,2.9,0.23,62,12
REP039,2025-03-01,2025,3,1,75000.0,68343.33,91.12,29,15,5,2,34171.67,176294.76,2.35,0.293,53,13
REP039,2025-04-01,2025,4,2,75000.0,77428.44,103.24,32,15,3,1,77428.44,202958.25,2.71,0.211,56,14
REP039,2025-05-01,2025,5,2,75000.0,74566.56,99.42,30,10,5,2,37283.28,245576.21,3.27,0.205,48,15
REP039,2025-06-01,2025,6,2,75000.0,77924.36,103.9,25,9,5,4,19481.09,230925.4,3.08,0.202,58,16
REP039,2025-07-01,2025,7,3,75000.0,84468.62,112.62,40,12,4,3,28156.21,180762.91,2.41,0.272,61,17
REP039,2025-08-01,2025,8,3,75000.0,81234.36,108.31,28,10,5,3,27078.12,174858.45,2.33,0.273,47,18
REP039,2025-09-01,2025,9,3,75000.0,83391.98,111.19,41,10,4,1,83391.98,245572.87,3.27,0.299,67,19
REP039,2025-10-01,2025,10,4,75000.0,88261.44,117.68,30,8,4,3,29420.48,227971.63,3.04,0.25,81,20
REP039,2025-11-01,2025,11,4,75000.0,82626.43,110.17,33,8,5,4,20656.61,227876.35,3.04,0.214,62,21
REP039,2025-12-01,2025,12,4,75000.0,79353.99,105.81,37,15,4,2,39676.99,225844.94,3.01,0.21,64,22
REP040,2024-07-01,2024,7,3,50000.0,8821.0,17.64,34,8,2,2,4410.5,75326.27,1.51,0.148,78,0
REP040,2024-08-01,2024,8,3,50000.0,13643.42,27.29,4,5,3,1,13643.42,82107.04,1.64,0.164,76,1
REP040,2024-09-01,2024,9,3,50000.0,15462.87,30.93,10,5,3,0,15462.87,121416.79,2.43,0.105,101,2
REP040,2024-10-01,2024,10,4,50000.0,26036.88,52.07,14,5,3,1,26036.88,92078.48,1.84,0.187,89,3
REP040,2024-11-01,2024,11,4,50000.0,31930.71,63.86,34,7,1,1,31930.71,108709.88,2.17,0.113,75,4
REP040,2024-12-01,2024,12,4,50000.0,28760.43,57.52,3,6,1,4,7190.11,108484.2,2.17,0.196,93,5
REP040,2025-01-01,2025,1,1,50000.0,31059.04,62.12,17,7,3,0,31059.04,121812.02,2.44,0.187,85,6
REP040,2025-02-01,2025,2,1,50000.0,33421.12,66.84,22,8,4,1,33421.12,117895.85,2.36,0.13,64,7
REP040,2025-03-01,2025,3,1,50000.0,35152.72,70.31,26,4,4,2,17576.36,96867.38,1.94,0.193,70,8
REP040,2025-04-01,2025,4,2,50000.0,37076.83,74.15,27,3,1,2,18538.41,100014.89,2.0,0.168,81,9
REP040,2025-05-01,2025,5,2,50000.0,33379.52,66.76,25,7,2,1,33379.52,117791.15,2.36,0.168,79,10
REP040,2025-06-01,2025,6,2,50000.0,39509.96,79.02,13,12,2,0,39509.96,124535.63,2.49,0.125,69,11
REP040,2025-07-01,2025,7,3,50000.0,36851.69,73.7,16,8,4,0,36851.69,99059.41,1.98,0.146,96,12
REP040,2025-08-01,2025,8,3,50000.0,38708.87,77.42,5,5,3,1,38708.87,102049.31,2.04,0.172,86,13
REP040,2025-09-01,2025,9,3,50000.0,37643.53,75.29,17,3,1,0,37643.53,81276.21,1.63,0.181,85,14
REP040,2025-10-01,2025,10,4,50000.0,44913.81,89.83,15,6,4,0,44913.81,111499.66,2.23,0.113,80,15
REP040,2025-11-01,2025,11,4,50000.0,45244.28,90.49,16,8,1,2,22622.14,116827.62,2.34,0.151,87,16
REP040,2025-12-01,2025,12,4,50000.0,40341.89,80.68,11,9,3,0,40341.89,75725.75,1.51,0.157,77,17
